vav|Siemens+SDH.PXCM-09+SDH+S7-01+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-01+HEAT.COOL|01
floor|Siemens+SDH.PXCM-09+SDH+S7-02+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-02+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-02+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-02+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-02+HEAT.COOL|02
floor|Siemens+SDH.PXCM-09+SDH+S7-03+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-03+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-03+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-03+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-03+HEAT.COOL|03
floor|Siemens+SDH.PXCM-09+SDH+S7-04+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-04+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-04+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-04+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-04+HEAT.COOL|04
floor|Siemens+SDH.PXCM-09+SDH+S7-05+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-05+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-05+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-05+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-05+HEAT.COOL|05
floor|Siemens+SDH.PXCM-09+SDH+S7-06+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-06+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-06+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-06+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-06+HEAT.COOL|06
floor|Siemens+SDH.PXCM-09+SDH+S7-07+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-07+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-07+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-07+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-07+HEAT.COOL|07
floor|Siemens+SDH.PXCM-09+SDH+S7-08+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-08+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-08+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-08+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-08+HEAT.COOL|08
floor|Siemens+SDH.PXCM-09+SDH+S7-09+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-09+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-09+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-09+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-09+HEAT.COOL|09
floor|Siemens+SDH.PXCM-09+SDH+S7-10+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-10+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-10+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-10+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-10+HEAT.COOL|10
floor|Siemens+SDH.PXCM-09+SDH+S7-13+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-13+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-13+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-13+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-13+HEAT.COOL|13
floor|Siemens+SDH.PXCM-09+SDH+S7-14+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-14+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-14+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-14+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-14+HEAT.COOL|14
floor|Siemens+SDH.PXCM-09+SDH+S7-15+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-15+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-15+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-15+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-15+HEAT.COOL|15
floor|Siemens+SDH.PXCM-09+SDH+S7-16+HEAT.COOL|7
heating/cooling indicator|Siemens+SDH.PXCM-09+SDH+S7-16+HEAT.COOL|HEAT.COOL
site|Siemens+SDH.PXCM-09+SDH+S7-16+HEAT.COOL|SDH
vav|Siemens+SDH.PXCM-09+SDH+S7-16+HEAT.COOL|S
vav-id|Siemens+SDH.PXCM-09+SDH+S7-16+HEAT.COOL|16
room temp|Siemens+SDH.PXCM-09+SDH+WIN+7FS5_TEMP.2|TEMP
room temp-id|Siemens+SDH.PXCM-09+SDH+WIN+7FS5_TEMP.2|2
site|Siemens+SDH.PXCM-09+SDH+WIN+7FS5_TEMP.2|SDH
window|Siemens+SDH.PXCM-09+SDH+WIN+7FS5_TEMP.2|WIN
window-id|Siemens+SDH.PXCM-09+SDH+WIN+7FS5_TEMP.2|7FS5
room temp|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.2|TEMP
room temp-id|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.2|2
site|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.2|SDH
window|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.2|WIN
window-id|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.2|7FS6
room temp|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.3|TEMP
room temp-id|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.3|3
site|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.3|SDH
window|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.3|WIN
window-id|Siemens+SDH.PXCM-09+SDH+WIN+7FS6_TEMP.3|7FS6
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH01+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH01+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH01+CCV|01
site|Siemens+SDH.PXCM-10+SDH+RAH01+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH01+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH01+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH01+CFM|01
site|Siemens+SDH.PXCM-10+SDH+RAH01+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH01+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH01+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH01+OCCUPIED|01
site|Siemens+SDH.PXCM-10+SDH+RAH01+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH01+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH01+SAT|01
site|Siemens+SDH.PXCM-10+SDH+RAH01+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH01+SAT|SAT
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH02+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH02+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH02+CCV|02
site|Siemens+SDH.PXCM-10+SDH+RAH02+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH02+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH02+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH02+CFM|02
site|Siemens+SDH.PXCM-10+SDH+RAH02+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH02+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH02+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH02+OCCUPIED|02
site|Siemens+SDH.PXCM-10+SDH+RAH02+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH02+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH02+SAT|02
site|Siemens+SDH.PXCM-10+SDH+RAH02+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH02+SAT|SAT
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH03+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH03+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH03+CCV|03
site|Siemens+SDH.PXCM-10+SDH+RAH03+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH03+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH03+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH03+CFM|03
site|Siemens+SDH.PXCM-10+SDH+RAH03+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH03+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH03+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH03+OCCUPIED|03
site|Siemens+SDH.PXCM-10+SDH+RAH03+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH03+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH03+SAT|03
site|Siemens+SDH.PXCM-10+SDH+RAH03+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH03+SAT|SAT
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH04+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH04+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH04+CCV|04
site|Siemens+SDH.PXCM-10+SDH+RAH04+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH04+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH04+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH04+CFM|04
site|Siemens+SDH.PXCM-10+SDH+RAH04+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH04+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH04+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH04+OCCUPIED|04
site|Siemens+SDH.PXCM-10+SDH+RAH04+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH04+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH04+SAT|04
site|Siemens+SDH.PXCM-10+SDH+RAH04+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH04+SAT|SAT
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH05+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH05+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH05+CCV|05
site|Siemens+SDH.PXCM-10+SDH+RAH05+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH05+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH05+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH05+CFM|05
site|Siemens+SDH.PXCM-10+SDH+RAH05+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH05+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH05+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH05+OCCUPIED|05
site|Siemens+SDH.PXCM-10+SDH+RAH05+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH05+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH05+SAT|05
site|Siemens+SDH.PXCM-10+SDH+RAH05+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH05+SAT|SAT
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH06+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH06+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH06+CCV|06
site|Siemens+SDH.PXCM-10+SDH+RAH06+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH06+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH06+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH06+CFM|06
site|Siemens+SDH.PXCM-10+SDH+RAH06+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH06+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH06+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH06+OCCUPIED|06
site|Siemens+SDH.PXCM-10+SDH+RAH06+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH06+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH06+SAT|06
site|Siemens+SDH.PXCM-10+SDH+RAH06+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH06+SAT|SAT
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH07+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH07+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH07+CCV|07
site|Siemens+SDH.PXCM-10+SDH+RAH07+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH07+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH07+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH07+CFM|07
site|Siemens+SDH.PXCM-10+SDH+RAH07+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH07+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH07+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH07+OCCUPIED|07
site|Siemens+SDH.PXCM-10+SDH+RAH07+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH07+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH07+SAT|07
site|Siemens+SDH.PXCM-10+SDH+RAH07+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH07+SAT|SAT
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH08+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH08+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH08+CCV|08
site|Siemens+SDH.PXCM-10+SDH+RAH08+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH08+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH08+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH08+CFM|08
site|Siemens+SDH.PXCM-10+SDH+RAH08+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH08+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH08+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH08+OCCUPIED|08
site|Siemens+SDH.PXCM-10+SDH+RAH08+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH08+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH08+SAT|08
site|Siemens+SDH.PXCM-10+SDH+RAH08+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH08+SAT|SAT
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH09+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH09+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH09+CCV|09
site|Siemens+SDH.PXCM-10+SDH+RAH09+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH09+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH09+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH09+CFM|09
site|Siemens+SDH.PXCM-10+SDH+RAH09+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH09+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH09+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH09+OCCUPIED|09
site|Siemens+SDH.PXCM-10+SDH+RAH09+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH09+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH09+SAT|09
site|Siemens+SDH.PXCM-10+SDH+RAH09+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH09+SAT|SAT
return air handler|Siemens+SDH.PXCM-10+SDH+RAH10+384.TEMP.STP|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH10+384.TEMP.STP|10
room temp setpoint|Siemens+SDH.PXCM-10+SDH+RAH10+384.TEMP.STP|TEMP.STP
room-id|Siemens+SDH.PXCM-10+SDH+RAH10+384.TEMP.STP|384
site|Siemens+SDH.PXCM-10+SDH+RAH10+384.TEMP.STP|SDH
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH10+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH10+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH10+CCV|10
site|Siemens+SDH.PXCM-10+SDH+RAH10+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH10+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH10+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH10+CFM|10
site|Siemens+SDH.PXCM-10+SDH+RAH10+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH10+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH10+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH10+OCCUPIED|10
site|Siemens+SDH.PXCM-10+SDH+RAH10+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH10+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH10+SAT|10
site|Siemens+SDH.PXCM-10+SDH+RAH10+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH10+SAT|SAT
return air handler|Siemens+SDH.PXCM-10+SDH+RAH11+384.TEMP.STP|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH11+384.TEMP.STP|11
room temp setpoint|Siemens+SDH.PXCM-10+SDH+RAH11+384.TEMP.STP|TEMP.STP
room-id|Siemens+SDH.PXCM-10+SDH+RAH11+384.TEMP.STP|384
site|Siemens+SDH.PXCM-10+SDH+RAH11+384.TEMP.STP|SDH
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH11+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH11+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH11+CCV|11
site|Siemens+SDH.PXCM-10+SDH+RAH11+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH11+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH11+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH11+CFM|11
site|Siemens+SDH.PXCM-10+SDH+RAH11+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH11+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH11+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH11+OCCUPIED|11
site|Siemens+SDH.PXCM-10+SDH+RAH11+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH11+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH11+SAT|11
site|Siemens+SDH.PXCM-10+SDH+RAH11+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH11+SAT|SAT
return air handler|Siemens+SDH.PXCM-10+SDH+RAH12+386.TEMP.STP|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH12+386.TEMP.STP|12
room temp setpoint|Siemens+SDH.PXCM-10+SDH+RAH12+386.TEMP.STP|TEMP.STP
room-id|Siemens+SDH.PXCM-10+SDH+RAH12+386.TEMP.STP|386
site|Siemens+SDH.PXCM-10+SDH+RAH12+386.TEMP.STP|SDH
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH12+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH12+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH12+CCV|12
site|Siemens+SDH.PXCM-10+SDH+RAH12+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH12+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH12+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH12+CFM|12
site|Siemens+SDH.PXCM-10+SDH+RAH12+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH12+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH12+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH12+OCCUPIED|12
site|Siemens+SDH.PXCM-10+SDH+RAH12+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH12+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH12+SAT|12
site|Siemens+SDH.PXCM-10+SDH+RAH12+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH12+SAT|SAT
return air handler|Siemens+SDH.PXCM-10+SDH+RAH13+386.TEMP.STP|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH13+386.TEMP.STP|13
room temp setpoint|Siemens+SDH.PXCM-10+SDH+RAH13+386.TEMP.STP|TEMP.STP
room-id|Siemens+SDH.PXCM-10+SDH+RAH13+386.TEMP.STP|386
site|Siemens+SDH.PXCM-10+SDH+RAH13+386.TEMP.STP|SDH
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH13+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH13+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH13+CCV|13
site|Siemens+SDH.PXCM-10+SDH+RAH13+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH13+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH13+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH13+CFM|13
site|Siemens+SDH.PXCM-10+SDH+RAH13+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH13+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH13+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH13+OCCUPIED|13
site|Siemens+SDH.PXCM-10+SDH+RAH13+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH13+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH13+SAT|13
site|Siemens+SDH.PXCM-10+SDH+RAH13+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH13+SAT|SAT
return air handler|Siemens+SDH.PXCM-10+SDH+RAH14+386.TEMP.STP|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH14+386.TEMP.STP|14
room temp setpoint|Siemens+SDH.PXCM-10+SDH+RAH14+386.TEMP.STP|TEMP.STP
room-id|Siemens+SDH.PXCM-10+SDH+RAH14+386.TEMP.STP|386
site|Siemens+SDH.PXCM-10+SDH+RAH14+386.TEMP.STP|SDH
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH14+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH14+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH14+CCV|14
site|Siemens+SDH.PXCM-10+SDH+RAH14+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH14+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH14+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH14+CFM|14
site|Siemens+SDH.PXCM-10+SDH+RAH14+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH14+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH14+OCCUPIED|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH14+OCCUPIED|14
site|Siemens+SDH.PXCM-10+SDH+RAH14+OCCUPIED|SDH
return air handler|Siemens+SDH.PXCM-10+SDH+RAH14+SAT|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH14+SAT|14
site|Siemens+SDH.PXCM-10+SDH+RAH14+SAT|SDH
supply air temp|Siemens+SDH.PXCM-10+SDH+RAH14+SAT|SAT
return air handler|Siemens+SDH.PXCM-10+SDH+RAH15+386.TEMP.STP|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH15+386.TEMP.STP|15
room temp setpoint|Siemens+SDH.PXCM-10+SDH+RAH15+386.TEMP.STP|TEMP.STP
room-id|Siemens+SDH.PXCM-10+SDH+RAH15+386.TEMP.STP|386
site|Siemens+SDH.PXCM-10+SDH+RAH15+386.TEMP.STP|SDH
cooling coil valve|Siemens+SDH.PXCM-10+SDH+RAH15+CCV|CCV
return air handler|Siemens+SDH.PXCM-10+SDH+RAH15+CCV|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH15+CCV|15
site|Siemens+SDH.PXCM-10+SDH+RAH15+CCV|SDH
air volume sensor|Siemens+SDH.PXCM-10+SDH+RAH15+CFM|CFM
return air handler|Siemens+SDH.PXCM-10+SDH+RAH15+CFM|RAH
return air handler-id|Siemens+SDH.PXCM-10+SDH+RAH15+CFM|15
site|Siemens+SDH.PXCM-10+SDH+RAH15+CFM|SDH
occupancy sensor|Siemens+SDH.PXCM-10+SDH+RAH15+OCCUPIED|OCCUPIED
return air handler|Siemens+SDH.PXCM-10+SDH+RAH15+OCCUPIED|RAH
